[2026-05-16 23:00:14] [incremental] 3 datasets | overlap=3 days | workers=6 | parallel=False
[2026-05-16 23:00:14] [incremental] Datasets: ['min_adj_15min', 'min_adj_30min', 'min_adj_60min']
[2026-05-16 23:00:14] 
============================================================
[2026-05-16 23:00:14] [min_adj_15min] Starting incremental update
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 862/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=309s | tokens=39.1
[2026-05-16 23:11:34] [min_adj_30min] [incr] 863/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=309s | tokens=37.6
[2026-05-16 23:11:34] [min_adj_30min] [incr] 864/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=308s | tokens=38.0
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 865/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=308s | tokens=36.4
[2026-05-16 23:11:34] [min_adj_30min] [incr] 866/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=308s | tokens=35.7
[2026-05-16 23:11:34] [min_adj_30min] [incr] 867/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=307s | tokens=36.1
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 868/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=307s | tokens=36.5
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 869/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=307s | tokens=33.9
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 870/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=306s | tokens=34.3
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:34] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 871/2542 | 1 stocks, 32 rows, +0 new | elapsed=159s ETA=306s | tokens=31.7
[2026-05-16 23:11:35] [min_adj_30min] [incr] 872/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=305s | tokens=32.1
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 873/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=305s | tokens=32.5
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 874/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=305s | tokens=29.9
[2026-05-16 23:11:35] [min_adj_30min] [incr] 875/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=304s | tokens=30.3
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 876/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=304s | tokens=30.6
[2026-05-16 23:11:35] [min_adj_30min] [incr] 877/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=304s | tokens=28.2
[2026-05-16 23:11:35] [min_adj_30min] [incr] 878/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=303s | tokens=28.5
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 879/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=303s | tokens=27.0
[2026-05-16 23:11:35] [min_adj_30min] [incr] 880/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=303s | tokens=26.3
[2026-05-16 23:11:35] [min_adj_30min] [incr] 881/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=302s | tokens=26.6
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 882/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=302s | tokens=25.0
[2026-05-16 23:11:35] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:35] [min_adj_30min] [incr] 883/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=301s | tokens=24.3
[2026-05-16 23:11:36] [min_adj_30min] [incr] 884/2542 | 1 stocks, 32 rows, +0 new | elapsed=160s ETA=301s | tokens=24.7
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 885/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=301s | tokens=24.1
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 886/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=300s | tokens=23.4
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 887/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=300s | tokens=23.9
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 888/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=300s | tokens=22.3
[2026-05-16 23:11:36] [min_adj_30min] [incr] 889/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=299s | tokens=22.7
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.8s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 890/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=299s | tokens=21.0
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 891/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=298s | tokens=20.5
[2026-05-16 23:11:36] [min_adj_30min] [incr] 892/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=298s | tokens=20.8
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 893/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=298s | tokens=20.2
[2026-05-16 23:11:36] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:36] [min_adj_30min] [incr] 894/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=297s | tokens=19.6
[2026-05-16 23:11:36] [min_adj_30min] [incr] 895/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=297s | tokens=20.0
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 896/2542 | 1 stocks, 32 rows, +0 new | elapsed=161s ETA=297s | tokens=19.3
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 897/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=296s | tokens=19.7
[2026-05-16 23:11:37] [min_adj_30min] [incr] 898/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=296s | tokens=19.1
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 899/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=296s | tokens=18.5
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 900/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=295s | tokens=18.1
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 901/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=295s | tokens=17.5
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 902/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=295s | tokens=15.3
[2026-05-16 23:11:37] [min_adj_30min] [incr] 903/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=294s | tokens=15.7
[2026-05-16 23:11:37] [min_adj_30min] [incr] 904/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=294s | tokens=16.1
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:37] [min_adj_30min] [incr] 905/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=294s | tokens=13.7
[2026-05-16 23:11:38] [min_adj_30min] [incr] 906/2542 | 1 stocks, 32 rows, +0 new | elapsed=162s ETA=293s | tokens=14.1
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 907/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=293s | tokens=14.4
[2026-05-16 23:11:38] [min_adj_30min] [incr] 908/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=293s | tokens=13.8
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 909/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=292s | tokens=12.3
[2026-05-16 23:11:38] [min_adj_30min] [incr] 910/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=292s | tokens=12.7
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 911/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=292s | tokens=11.2
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 912/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=291s | tokens=10.6
[2026-05-16 23:11:38] [min_adj_30min] [incr] 913/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=291s | tokens=10.9
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 914/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=291s | tokens=10.7
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:38] [min_adj_30min] [incr] 915/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=291s | tokens=9.2
[2026-05-16 23:11:38] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 916/2542 | 1 stocks, 32 rows, +0 new | elapsed=163s ETA=290s | tokens=8.6
[2026-05-16 23:11:39] [min_adj_30min] [incr] 917/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=290s | tokens=9.0
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 918/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=289s | tokens=8.4
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 919/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=289s | tokens=6.7
[2026-05-16 23:11:39] [min_adj_30min] [incr] 920/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=289s | tokens=7.1
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 921/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=289s | tokens=6.8
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 922/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=288s | tokens=5.3
[2026-05-16 23:11:39] [min_adj_30min] [incr] 923/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=288s | tokens=5.7
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-10 ~ 2026-05-16: 24 rows, 1 pages, 0.6s
[2026-05-16 23:11:39] [min_adj_30min] [incr] 924/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=288s | tokens=4.4
[2026-05-16 23:11:39] [min_adj_30min] [incr] 925/2542 | 1 stocks, 24 rows, +0 new | elapsed=164s ETA=287s | tokens=4.7
[2026-05-16 23:11:39] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 926/2542 | 1 stocks, 32 rows, +0 new | elapsed=164s ETA=287s | tokens=4.3
[2026-05-16 23:11:40] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 927/2542 | 1 stocks, 32 rows, +0 new | elapsed=165s ETA=287s | tokens=2.9
[2026-05-16 23:11:40] [min_adj_30min] [incr] 928/2542 | 1 stocks, 32 rows, +0 new | elapsed=165s ETA=286s | tokens=3.2
[2026-05-16 23:11:40] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 929/2542 | 1 stocks, 32 rows, +0 new | elapsed=165s ETA=286s | tokens=2.5
[2026-05-16 23:11:40] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 1.0s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 930/2542 | 1 stocks, 32 rows, +0 new | elapsed=165s ETA=286s | tokens=2.8
[2026-05-16 23:11:40] [min_adj_30min] [incr] 931/2542 | 1 stocks, 32 rows, +0 new | elapsed=165s ETA=286s | tokens=2.3
[2026-05-16 23:11:40] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.9s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 932/2542 | 1 stocks, 32 rows, +0 new | elapsed=165s ETA=286s | tokens=1.3
[2026-05-16 23:11:40] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.8s
[2026-05-16 23:11:40] [min_adj_30min] [incr] 933/2542 | 1 stocks, 32 rows, +0 new | elapsed=165s ETA=285s | tokens=0.6
[2026-05-16 23:11:41] [min_adj_30min] [incr] 934/2542 | 1 stocks, 32 rows, +0 new | elapsed=165s ETA=285s | tokens=1.1
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:41] [min_adj_30min] [incr] 935/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=285s | tokens=-0.8
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:41] [min_adj_30min] [incr] 936/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=284s | tokens=0.1
[2026-05-16 23:11:41] [min_adj_30min] [incr] 937/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=284s | tokens=0.5
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:11:41] [min_adj_30min] [incr] 938/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=284s | tokens=0.2
[2026-05-16 23:11:41] [min_adj_30min] [incr] 939/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=284s | tokens=-0.5
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.8s
[2026-05-16 23:11:41] [min_adj_30min] [incr] 940/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=283s | tokens=-0.8
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:11:41] [min_adj_30min] [incr] 941/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=283s | tokens=0.3
[2026-05-16 23:11:41] [min_adj_30min] [incr] 942/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=283s | tokens=0.3
[2026-05-16 23:11:41] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:11:42] [min_adj_30min] [incr] 943/2542 | 1 stocks, 32 rows, +0 new | elapsed=166s ETA=282s | tokens=-0.7
[2026-05-16 23:11:42] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.8s
[2026-05-16 23:11:42] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:11:42] [min_adj_30min] [incr] 944/2542 | 1 stocks, 32 rows, +0 new | elapsed=167s ETA=282s | tokens=-0.8
[2026-05-16 23:11:42] [min_adj_30min] [incr] 945/2542 | 1 stocks, 32 rows, +0 new | elapsed=167s ETA=282s | tokens=-0.5
[2026-05-16 23:12:27] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 46.2s
[2026-05-16 23:12:27] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 46.0s
[2026-05-16 23:12:28] [min_adj_30min] [incr] 946/2542 | 1 stocks, 32 rows, +0 new | elapsed=212s ETA=358s | tokens=202.3
[2026-05-16 23:12:28] [min_adj_30min] [incr] 947/2542 | 1 stocks, 32 rows, +0 new | elapsed=213s ETA=358s | tokens=202.8
[2026-05-16 23:12:28] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 46.3s
[2026-05-16 23:12:28] [min_adj_30min] [incr] 948/2542 | 1 stocks, 32 rows, +0 new | elapsed=213s ETA=358s | tokens=202.4
[2026-05-16 23:12:28] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 46.3s
[2026-05-16 23:12:28] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 46.3s
[2026-05-16 23:12:28] [min_adj_30min] [incr] 949/2542 | 1 stocks, 32 rows, +0 new | elapsed=213s ETA=357s | tokens=202.0
[2026-05-16 23:12:28] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 46.4s
[2026-05-16 23:12:28] [min_adj_30min] [incr] 950/2542 | 1 stocks, 32 rows, +0 new | elapsed=213s ETA=357s | tokens=200.4
[2026-05-16 23:12:28] [min_adj_30min] [incr] 951/2542 | 1 stocks, 32 rows, +0 new | elapsed=213s ETA=356s | tokens=200.8
[2026-05-16 23:12:28] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:12:28] [min_adj_30min] [incr] 952/2542 | 1 stocks, 32 rows, +0 new | elapsed=213s ETA=356s | tokens=200.3
[2026-05-16 23:12:28] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.8s
[2026-05-16 23:12:28] [min_adj_30min] [incr] 953/2542 | 1 stocks, 32 rows, +0 new | elapsed=213s ETA=356s | tokens=200.0
[2026-05-16 23:12:28] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 954/2542 | 1 stocks, 32 rows, +0 new | elapsed=213s ETA=355s | tokens=199.7
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 955/2542 | 1 stocks, 32 rows, +0 new | elapsed=214s ETA=355s | tokens=199.2
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.7s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.6s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 956/2542 | 1 stocks, 32 rows, +0 new | elapsed=214s ETA=354s | tokens=197.7
[2026-05-16 23:12:29] [min_adj_30min] [incr] 957/2542 | 1 stocks, 32 rows, +0 new | elapsed=214s ETA=354s | tokens=197.2
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 958/2542 | 1 stocks, 32 rows, +0 new | elapsed=214s ETA=354s | tokens=195.5
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 959/2542 | 1 stocks, 32 rows, +0 new | elapsed=214s ETA=353s | tokens=194.9
[2026-05-16 23:12:29] [min_adj_30min] [incr] 960/2542 | 1 stocks, 32 rows, +0 new | elapsed=214s ETA=353s | tokens=195.3
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.4s
[2026-05-16 23:12:29] [min_adj_30min] [incr] 961/2542 | 1 stocks, 32 rows, +0 new | elapsed=214s ETA=352s | tokens=193.8
[2026-05-16 23:12:29] [min_adj_30min] [incr] 962/2542 | 1 stocks, 32 rows, +0 new | elapsed=214s ETA=352s | tokens=194.1
[2026-05-16 23:12:29] [min_adj_30min] [incr] 2026-05-12 ~ 2026-05-16: 32 rows, 1 pages, 0.5s
